,dem_to_rep_ratio,stay.at.home,X.50.gatherings,X.500.gatherings,public.schools,restaurant.dine.in,entertainment.gym,Total!!Male,Total!!Female,Total,Total!!Population of one race,Total!!Population of one race!!White,Total!!Population of one race!!Black or African American,Total!!Population of one race!!American Indian and Alaska Native,mob_retail,mob_grocery,mob_parks,mob_transit,mob_workplace,mob_residential,0-17,18-44,45-64,65-74,75+,All Asian,Pac Island,Other Race,num_hospitals_pt,num_licensed_beds_pt,num_staffed_beds_pt,num_icu_beds_pt,adult_icu_beds_pt,pedi_icu_beds_pt,potential_increase_in_bed_capac_pt,bed_utilization_pt,avg_ventilator_usage_pt,label_2,label,cases_total,deaths_total,cases_per_capita,deaths_per_capita,case_fatality_rate,num_hospitals_pt,num_licensed_beds_pt,num_staffed_beds_pt,num_icu_beds_pt,adult_icu_beds_pt,pedi_icu_beds_pt,potential_increase_in_bed_capac_pt,bed_utilization_pt,avg_ventilator_usage_pt
33,-0.4620934696917026,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.28775538342374907,-0.2753950873741637,-0.28148692021836835,-0.27935604374843176,-0.269739514339462,-0.21771364367490745,-0.24254201352016191,0.009961390286764538,0.15752435571606935,-0.5559619846504621,0.3250269723712895,0.4486240402774894,-0.31170612885562016,-0.2956902172973894,-0.28155077286876284,-0.2856304522097261,-0.22130605901247552,-0.22743501656163567,-0.24494173772043054,-0.1879080215925568,-0.2804043729061419,-0.526381173961096,-0.021567284262254665,0.08664581991491184,0.47346043006070954,0.47346043006070954,-0.4662810237024524,-0.21406062288681255,-0.17792333008953368,0.3785754066070429,3,3,63,2,0.0006793989999999999,2.1600000000000003e-05,0.031746032,-0.526381173961096,-0.021567284262254665,0.08664581991491184,0.47346043006070954,0.47346043006070954,-0.4662810237024524,-0.21406062288681255,-0.17792333008953368,0.3785754066070429
34,-0.48379459306164246,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.43603203286592307,-0.43404894437240793,-0.43508332506871894,-0.4385290160644845,-0.4876094694230807,-0.28699253955483434,0.10134261467712408,1.4056500984265137,0.3127777534323537,-2.100469142216911,1.2695826995733621,1.073287080563122,-1.0037255384365662,-0.42210575982739057,-0.4202653230900203,-0.44670038172120297,-0.45023297640269977,-0.4651424222066747,-0.26505588047886547,-0.21401193064001864,-0.2854594619299391,-0.14726867790094192,-0.013336996518616008,-0.66805026875717,-0.48846465836548353,-0.48846465836548353,-0.4662810237024524,1.2297256236794227,-0.2665926390130026,0.24414794071552137,3,3,14,0,0.00042522199999999995,0.0,0,-0.14726867790094192,-0.013336996518616008,-0.66805026875717,-0.48846465836548353,-0.48846465836548353,-0.4662810237024524,1.2297256236794227,-0.2665926390130026,0.24414794071552137
35,-0.20791413035313258,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.15474819755505692,-0.1579277345430616,-0.15639413464742494,-0.15269359772090763,-0.18867143454083657,0.07721986230461218,-0.21975832607922716,0.7496785194768916,0.5146335430820829,-1.7004257469471233,-0.05413253801222439,0.7795432178627557,-0.681787242682499,-0.17357688452731254,-0.0526234537456399,-0.23210072349458308,-0.2627432498561672,-0.3139252407150398,-0.15194119896331235,-0.12171596650792127,-0.24215472097375704,-0.6019797083871457,-0.30995223848899905,-0.1415473701236902,-0.6331380019390495,-0.6331380019390495,-0.4662810237024524,-0.4587866220657732,-0.23900881471446575,0.5152513313262315,1,3,403,28,0.002449223,0.00017016900000000002,0.069478908,-0.6019797083871457,-0.30995223848899905,-0.1415473701236902,-0.6331380019390495,-0.6331380019390495,-0.4662810237024524,-0.4587866220657732,-0.23900881471446575,0.5152513313262315
37,-0.12025515420943024,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,0.35688901307994053,0.35423631489867485,0.3555868643812476,0.3600140146547105,0.3340453075969377,0.7085969026842808,0.2286757463563668,0.5558854598041086,0.49252269628950823,0.1886121817424998,0.3867704585287141,0.5009011671224193,-0.20661754564283072,0.33026552449619606,0.33852082197881617,0.40565760628145914,0.38923526952131426,0.2739174812560088,-0.0078263378620532,0.12067747464708198,-0.0018893132544556945,-0.5023834351894468,0.2682647945666087,0.6381657459481285,-0.15891385800374114,-0.15891385800374114,0.9490166072305017,-0.5762332661631429,-0.400214251361863,-0.5928761745698715,0,3,237,4,0.000635544,1.07e-05,0.016877637,-0.5023834351894468,0.2682647945666087,0.6381657459481285,-0.15891385800374114,-0.15891385800374114,0.9490166072305017,-0.5762332661631429,-0.400214251361863,-0.5928761745698715
39,-0.6896530650583015,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.4440833022897442,-0.44469218440558883,-0.44445910013265244,-0.4451251971112329,-0.4788726662116474,-0.3228628308226138,-0.2930068165435407,1.0819973953550384,0.7989339253917537,0.17784324308872948,0.6067248088975329,1.0346195867773342,-1.096410225576361,-0.4357697463265145,-0.43158104451736995,-0.45973270731819305,-0.43959200594434994,-0.4468031176275093,-0.2646804998986147,-0.20655367091217242,-0.3194365463592384,0.5942980857274414,0.490793102285334,0.4688154194959839,-0.10468084817162737,-0.10468084817162737,-0.4662810237024524,0.2646194618575099,-0.1566792508814277,0.046870051080085955,3,3,85,6,0.0028610859999999997,0.000201959,0.070588235,0.5942980857274414,0.490793102285334,0.4688154194959839,-0.10468084817162737,-0.10468084817162737,-0.4662810237024524,0.2646194618575099,-0.1566792508814277,0.046870051080085955
40,-0.6488539425762742,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.2798868530923245,-0.28134293192539406,-0.2806711777906896,-0.27921465816952373,-0.2642301123143418,-0.31882514371549264,-0.16418316325601254,1.3905218406601023,1.5155999799532733,1.2984037487761375,0.4930629311385876,1.1060712734242917,-1.584500565572507,-0.261219944966651,-0.28221760431787907,-0.2979416627576446,-0.2424628120414299,-0.28296886981414676,-0.2514170527297556,-0.12358053143988283,-0.17537433439622585,-0.52712446017455,-0.6120380473583784,-0.4523857789969309,-0.30704752350074754,-0.30704752350074754,-0.4662810237024524,-0.5796072555449235,-0.2516295438425328,0.5972607791807191,3,3,355,7,0.003668341,7.23e-05,0.01971831,-0.52712446017455,-0.6120380473583784,-0.4523857789969309,-0.30704752350074754,-0.30704752350074754,-0.4662810237024524,-0.5796072555449235,-0.2516295438425328,0.5972607791807191
41,-0.06362617444445606,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,0.5399183381525733,0.5816717884793884,0.5613144732146425,0.5786559366222392,0.41704086310405564,1.524157599134272,0.46928852026530377,0.018022643284425988,0.11068167236915002,-0.2877371675366864,0.11444055128869188,-0.2745108413504409,0.030946504716623583,0.5836751463209804,0.4978391030972563,0.5961573905492504,0.6744132778050898,0.5372342482826957,-0.02984866523676265,-0.029420002375823893,-0.11015899086011792,-0.44901423384289235,0.7940640682397873,0.7040520152467321,1.4072731348349121,1.4072731348349121,2.2967883297689697,0.5309164255790796,-0.41060996941713246,-0.7051836431301967,0,1,1222,66,0.0029573340000000003,0.000159725,0.05400982,-0.44901423384289235,0.7940640682397873,0.7040520152467321,1.4072731348349121,1.4072731348349121,2.2967883297689697,0.5309164255790796,-0.41060996941713246,-0.7051836431301967
42,-0.07490517421860368,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.46657096001288667,-0.4628552729658452,-0.4647421408828067,-0.46606385755682617,-0.5443701652869117,-0.21306379110315826,-0.25915068286962833,-0.06092032547552449,0.2718295361378389,-0.032600374483139356,-0.4615024606201139,0.15439760945405628,0.05914894331666507,-0.44443727894797574,-0.4492384691138658,-0.4833727397964542,-0.494048737113552,-0.4806675112493953,-0.2642738376033431,-0.21121508324207633,-0.323646512140667,0.14693819227245253,0.5755668945729767,-0.1462144656616242,0.28650523064194444,0.28650523064194444,-0.4662810237024524,1.6240599089535688,-0.23114359188552963,0.8348765514688762,3,3,13,1,0.00062702,4.8200000000000006e-05,0.076923077,0.14693819227245253,0.5755668945729767,-0.1462144656616242,0.28650523064194444,0.28650523064194444,-0.4662810237024524,1.6240599089535688,-0.23114359188552963,0.8348765514688762
43,0.9010559378489227,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,0.06045933181691959,0.09501028222611638,0.07810813046554138,0.08784949421016529,-0.22677269854592091,1.2960282775819276,-0.1890961672802122,0.1562883304930155,0.20465850191059448,0.5092996951295888,0.23312141512806503,0.5118538703637135,0.19585294935304823,0.08493437967782218,0.10380295629244933,0.048465285307980326,0.03941858186505292,0.03616317201869569,-0.11556056439401251,-0.06018532375318966,-0.18584447234334756,-0.29866378246429537,0.8412928357791922,0.8656721115725552,0.39365307662751886,0.39365307662751886,2.274292223407673,0.33647192529952413,-0.35650977042695664,-0.6209608708559466,0,3,438,8,0.001933894,3.53e-05,0.01826484,-0.29866378246429537,0.8412928357791922,0.8656721115725552,0.39365307662751886,0.39365307662751886,2.274292223407673,0.33647192529952413,-0.35650977042695664,-0.6209608708559466
44,-0.5180642052537828,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.20978491244152428,-0.21213352409703906,-0.21101466874848246,-0.2094164043974389,-0.20742459143403424,-0.15352744346880107,-0.09263812605831093,1.1384024886162154,1.390398161337721,0.37543950882976374,1.0214661319310498,0.8978396149051048,-1.402351776608634,-0.2047863132747342,-0.21788878268579,-0.2076141646543683,-0.17310872223053805,-0.21978973102096058,-0.24475404743030518,-0.11985140157595972,-0.1749204719142131,-0.5763686579909939,-0.2878610927246118,-0.305565118011558,-0.40849487973581555,-0.40849487973581555,-0.4662810237024524,-0.09745739610839008,-0.27934762602452035,-0.44370354610089224,3,3,76,0,0.000635032,0.0,0,-0.5763686579909939,-0.2878610927246118,-0.305565118011558,-0.40849487973581555,-0.40849487973581555,-0.4662810237024524,-0.09745739610839008,-0.27934762602452035,-0.44370354610089224
49,-0.5037502103811811,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.012690051933551185,-0.011514892110824437,-0.012091930618239977,-0.004747184160841725,0.0637219332327366,-0.06825409672582655,-0.19676170697996595,0.8397951062795921,0.7916905527644352,0.5592585034351175,0.3085678251732838,0.3935308011835489,0.177926450616593,0.019664913760143912,-0.00771439696842519,-0.0026398246914436123,-0.055724212821369114,-0.17555964350650285,-0.14981404234189155,-0.1506167229533255,-0.17413795039350147,-0.5374329961920412,-0.6827184844765632,-0.6628026146149516,-0.5366429301320492,-0.5366429301320492,-0.4662810237024524,-0.34798539658019323,-0.3463419406585459,-0.6456573480678974,3,3,328,13,0.001506647,5.9699999999999994e-05,0.039634146,-0.5374329961920412,-0.6827184844765632,-0.6628026146149516,-0.5366429301320492,-0.5366429301320492,-0.4662810237024524,-0.34798539658019323,-0.3463419406585459,-0.6456573480678974
50,2.158470194723821,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.4926274047169486,-0.48582714745876887,-0.4892275708490995,-0.49058337968360977,-0.5826425793549066,-0.20392038352509684,-0.3121706657929251,-0.8807181737480808,-1.0283824578794023,-1.923562641750479,-0.33237516839661596,-0.5663878151634723,-0.4239906304684477,-0.47360605074325723,-0.4644122867825307,-0.5120814795036971,-0.5327317944268473,-0.5101229671975177,-0.2653374159140535,-0.21587649557198024,-0.33281766436340743,0.752950258579425,-0.23334913380664782,0.01751692466104963,0.6880172745875094,0.6880172745875094,-0.4662810237024524,-0.5796072555449235,1.308425985768989,-0.9648776641871839,3,3,81,3,0.0065180659999999994,0.00024141,0.037037037,0.752950258579425,-0.23334913380664782,0.01751692466104963,0.6880172745875094,0.6880172745875094,-0.4662810237024524,-0.5796072555449235,1.308425985768989,-0.9648776641871839
51,-0.2329628560698032,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.3108772532910911,-0.3069176326734055,-0.3089011286427465,-0.3071247152366598,-0.3772095288427871,0.0010768983425793396,-0.2582989562363224,0.7919381636940963,0.5433016721844793,-0.08904052195515884,0.7165101295784825,-0.3713055741738431,-0.21087659664143152,-0.30302185593471764,-0.3051144188717166,-0.30962581674115297,-0.29583458151683945,-0.32949723335003445,-0.2557652111176599,-0.21401193064001864,-0.2907806082707782,-0.24687841813070224,0.30989706436420666,0.0879762798125861,-0.5091840587485323,-0.5091840587485323,-0.4662810237024524,0.5597742927286291,-0.3534750754470681,-0.4603664752752252,3,3,64,2,0.00080022,2.5e-05,0.03125,-0.24687841813070224,0.30989706436420666,0.0879762798125861,-0.5091840587485323,-0.5091840587485323,-0.4662810237024524,0.5597742927286291,-0.3534750754470681,-0.4603664752752252
53,-0.15613395804153574,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.01890855575421942,-0.007762699014381002,-0.013220812881059927,-0.004323027424117591,-0.0705045411056028,0.4120873962532719,-0.20251086175478125,-0.8069434557299804,-0.00613089619584453,-0.5870628602947005,0.17742503494357525,-1.2659684778340987,0.7743154378459921,-0.06633720603726743,0.09575334808526069,-0.08501415536945169,-0.10325388086866504,-0.1022962323743894,-0.1942340776715612,-0.1105285769161519,-0.22872665167834533,-0.32451903959926265,1.0359187854076337,0.9806734188129393,0.043408833016356695,0.043408833016356695,2.0674108528958626,0.5752510741329119,-0.29365149796299106,-0.08508709894460095,1,3,237,2,0.001132048,9.55e-06,0.008438819,-0.32451903959926265,1.0359187854076337,0.9806734188129393,0.043408833016356695,0.043408833016356695,2.0674108528958626,0.5752510741329119,-0.29365149796299106,-0.08508709894460095
54,-0.6318925810755213,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.350698251395958,-0.34742379413624747,-0.349077758919518,-0.34789542207754687,-0.3470259927480641,-0.2871227875260318,-0.2610670677945668,0.3239011869133954,0.45075947620471224,-0.5806836019238155,0.3991930814575108,0.28678394539299074,-0.2527411310836659,-0.34696961235761203,-0.3497717127548772,-0.3496529274359983,-0.31248457058696333,-0.3434745038477104,-0.26026977808066865,-0.18604345666059519,-0.29984220748061896,-0.44090626144573325,0.5315794622858292,0.4309228555425861,-0.46903292441786026,-0.46903292441786026,-0.4662810237024524,0.43167134335697027,-0.27307113493022067,0.2740024291167265,3,3,100,0,0.0015742829999999999,0.0,0,-0.44090626144573325,0.5315794622858292,0.4309228555425861,-0.46903292441786026,-0.46903292441786026,-0.4662810237024524,0.43167134335697027,-0.27307113493022067,0.2740024291167265
55,-0.42622943114883827,1.389089942077683,-0.17540692716898842,-1.0908027472264992,-0.8461322147704862,0.16953519755262028,1.6455644697173342,-0.4797550480613735,-0.47849284694195704,-0.47918078185272056,-0.4806374479981169,-0.5493009170993344,-0.2812355792279068,-0.014066344135835058,0.7067141931834611,0.2903728217979612,1.1544122440876246,0.23931679646044018,0.6275448156529445,-0.36174967172499606,-0.458711358762688,-0.45998262072768725,-0.4992895255897308,-0.5128686495712609,-0.5077308839915396,-0.2657440782093251,-0.208418235844134,-0.3281694865303803,0.4266877381255695,-0.7039583725997025,-0.9068600737692155,-0.5068835582128672,-0.5068835582128672,-0.4662810237024524,0.06293228083148313,0.8459791550144597,0.21584954833639247,3,3,38,2,0.002327576,0.000122504,0.052631579,0.4266877381255695,-0.7039583725997025,-0.9068600737692155,-0.5068835582128672,-0.5068835582128672,-0.4662810237024524,0.06293228083148313,0.8459791550144597,0.21584954833639247
69,1.2383958034848255,0.614292727949565,-0.985644922041718,-0.26221219886017577,-0.8461322147704862,0.16953519755262028,-0.2724623138428364,-0.33452046703968197,-0.3397699387128704,-0.33724949371817614,-0.337288784706003,-0.5284124594212528,-0.3360048511164371,10.790724794325394,-0.9041957562751746,0.18763649407046934,-0.754164830032254,1.2810115260571637,-1.3187751332851316,0.496258944027279,-0.26752073627764045,-0.3403203976240361,-0.36868409416584513,-0.3608488245525612,-0.41228207371378617,-0.2600195243605015,-0.195366281320403,-0.2823137254166783,0.40705262812731263,-0.29728829409124496,-0.06182309088247078,0.550837066348751,0.550837066348751,-0.4662810237024524,-0.5796072555449235,-0.31178443566208114,-0.6020605215906173,0,3,549,6,0.007636986,8.35e-05,0.010928962,0.40705262812731263,-0.29728829409124496,-0.06182309088247078,0.550837066348751,0.550837066348751,-0.4662810237024524,-0.5796072555449235,-0.31178443566208114,-0.6020605215906173
70,-0.20009677259357941,0.614292727949565,-0.985644922041718,-0.26221219886017577,-0.8461322147704862,0.16953519755262028,-0.2724623138428364,-0.1662983831303517,-0.1927282946902952,-0.17981646803054932,-0.1850953658718147,-0.1761245049288949,-0.2671036743529828,0.023835491046280674,-0.5799587083248545,-1.45940332190291,-0.7278882148049565,0.4775207763463736,-0.20547243799056814,-0.7328560449550345,-0.18768266273772455,-0.20332055684336323,-0.18386962274870547,-0.02225731749746101,-0.11650802083343573,-0.18738338208198538,0.1700884453440634,0.015013151592915686,-0.1197163737786062,-0.8022687516977822,-0.8023498583032114,-0.5210353249963225,-0.5210353249963225,-0.4662810237024524,-0.36459333070074096,-0.39975978728944983,-0.7278126017942256,0,3,39,0,0.000309716,0.0,0,-0.1197163737786062,-0.8022687516977822,-0.8023498583032114,-0.5210353249963225,-0.5210353249963225,-0.4662810237024524,-0.36459333070074096,-0.39975978728944983,-0.7278126017942256
71,0.7053761305933953,0.614292727949565,-0.985644922041718,-0.26221219886017577,-0.8461322147704862,0.16953519755262028,-0.2724623138428364,-0.1679699083578606,-0.17527647350271627,-0.17172482943341333,-0.17356972223736852,-0.2581053850630432,-0.317066796104327,7.503059989764343,-1.5166879331903416,-0.3940724885590346,-0.250941142548554,-0.10154254921769033,-1.5338383328933594,0.5998992653062092,-0.17150467102436612,-0.10726961056045979,-0.2028380838221113,-0.266081593529375,-0.34732059841418494,-0.20862366658117248,-0.06671130101505517,-0.11117626883704307,0.0197016045546304,0.11000627060087498,0.34562513865820366,0.7683941634657652,0.7683941634657652,0.8286803096268242,-0.3947234003744225,-0.32373421668457253,-0.5942504831953389,0,1,540,44,0.003763696,0.000306671,0.081481481,0.0197016045546304,0.11000627060087498,0.34562513865820366,0.7683941634657652,0.7683941634657652,0.8286803096268242,-0.3947234003744225,-0.32373421668457253,-0.5942504831953389
75,0.11627651309134066,0.614292727949565,-0.985644922041718,-0.26221219886017577,-0.8461322147704862,0.16953519755262028,-0.2724623138428364,9.62361526190106,9.415993961376815,9.519021542962797,9.492415798064087,10.759940714898788,2.1431871318444218,16.36421095102134,-0.8945300253606218,-1.1291713633211649,-0.7301320232558344,-0.8726502323464963,-1.5971495097381279,0.7347965086598246,10.095661067358547,9.33006247305682,8.878623570617444,10.080321764955785,9.163602228554725,3.8698550561279803,7.042874784554386,10.96585406888779,-0.467732719867212,0.00818588463551449,0.07342344145705756,-0.10613461413841066,-0.10613461413841066,0.38243177773610454,-0.11941601170966108,-0.5010955948398923,-0.9363269498921467,2,2,4751,168,0.001059211,3.75e-05,0.035360977,-0.467732719867212,0.00818588463551449,0.07342344145705756,-0.10613461413841066,-0.10613461413841066,0.38243177773610454,-0.11941601170966108,-0.5010955948398923,-0.9363269498921467
76,-0.5187840666017147,0.614292727949565,-0.985644922041718,-0.26221219886017577,-0.8461322147704862,0.16953519755262028,-0.2724623138428364,0.01160887267599168,-0.008525507501020602,0.0013309794578545647,0.0014846571248743918,0.11235707610981485,-0.31377152243303136,0.6436795484347014,0.06897397801736697,0.016023628831934405,-0.511655937836571,0.5369523440773472,-0.025473892037169796,-1.2628621659653756,-0.07181752702729328,-0.14378203460084374,0.07850129474322458,0.6044749778513866,0.30332603361185717,-0.2005842658208027,0.09830269546354323,0.009065988035507223,-0.3362564306116886,0.07987789646329789,0.2298023384567404,0.524427203588013,0.524427203588013,-0.4662810237024524,-0.24667050284843997,-0.40055903645090635,-0.4464007196611682,0,3,141,15,0.0006645269999999999,7.070000000000001e-05,0.106382979,-0.3362564306116886,0.07987789646329789,0.2298023384567404,0.524427203588013,0.524427203588013,-0.4662810237024524,-0.24667050284843997,-0.40055903645090635,-0.4464007196611682
77,-0.02305957059372037,0.614292727949565,-0.985644922041718,-0.26221219886017577,-0.8461322147704862,0.16953519755262028,-0.2724623138428364,-0.23724414841368852,-0.24786182429559112,-0.2426996834958368,-0.24292750555208598,-0.3803350549916534,-0.3260669309140712,9.610444612221643,0.7000568125335831,0.29950970066392674,0.5094737300253213,1.2970903572248393,-0.4045617389943149,-0.642924547328836,-0.16955868372464483,-0.2669008941958321,-0.2656900534614846,-0.20682599332993673,-0.3052480761443349,-0.2482263177976244,-0.14968444048734472,-0.2052510060569962,0.21276573888937234,-0.5459166966968787,-0.43717681644448864,-0.269432494564595,-0.269432494564595,-0.4662810237024524,-0.4534470762334333,-0.31877241923524813,-0.7716849390489602,0,3,800,22,0.007212145,0.00019833400000000002,0.0275,0.21276573888937234,-0.5459166966968787,-0.43717681644448864,-0.269432494564595,-0.269432494564595,-0.4662810237024524,-0.4534470762334333,-0.31877241923524813,-0.7716849390489602
78,0.5138592551684489,0.614292727949565,-0.985644922041718,-0.26221219886017577,-0.8461322147704862,0.16953519755262028,-0.2724623138428364,2.0612911531826623,2.0465114801744373,2.054046804478361,2.038880757677642,2.373465382237426,0.11333762471766677,6.628123805700783,-1.1300704722750172,-0.449375249345085,-0.8387402251830562,-0.9389190594695901,-1.383449937154819,0.3367390618124985,1.8641873837889196,1.8820859298269377,2.1024517676897356,2.83628291127854,2.7025385856156134,0.5385400966928834,1.2944210993168863,2.5560952857998176,-0.4119191673874527,0.2565009402603672,0.2834586424205898,0.15346924970603437,0.15346924970603437,1.1022962971347614,0.06573313268342115,-0.47804043880397445,-0.8894370163691692,0,1,1346,89,0.001285235,8.499999999999999e-05,0.066121842,-0.4119191673874527,0.2565009402603672,0.2834586424205898,0.15346924970603437,0.15346924970603437,1.1022962971347614,0.06573313268342115,-0.47804043880397445,-0.8894370163691692
79,-0.16392438381048105,0.614292727949565,-0.985644922041718,-0.26221219886017577,-0.8461322147704862,0.16953519755262028,-0.2724623138428364,0.5334203510141222,0.39605677476755125,0.463367490495099,0.4548810191485678,0.5122573481032857,-0.11406230819597186,4.146192396247183,0.8420795531517031,-1.6237269986950609,-1.03280997274515,0.19313584200532719,-0.8037143586411418,-0.356912899436881,0.5428514884279089,0.43304758209231115,0.3602900638463877,0.8108680754474581,0.32523001120385264,-0.06328881859409845,1.2394164338240201,0.7323193287684457,-0.47428392586843876,-1.0535136209692906,-1.0001983983129878,-0.8079673338838004,-0.8079673338838004,-0.4662810237024524,-0.5796072555449235,-0.46853138314502774,-0.8543932448701708,0,1,468,13,0.00101126,2.8100000000000002e-05,0.027777778,-0.47428392586843876,-1.0535136209692906,-1.0001983983129878,-0.8079673338838004,-0.8079673338838004,-0.4662810237024524,-0.5796072555449235,-0.46853138314502774,-0.8543932448701708
